CreditScore,DTIRatio,Income,MonthsEmployed,Education,EmploymentType,LoanPurpose,ActualDefault,PredictedPD,LR_RiskDecile,Approved
625,0.64,98354,18,Master's,Full-time,Business,0,0.11065135639313492,6,1
390,0.28,140052,41,High School,Full-time,Auto,0,0.08065189576229641,3,1
612,0.47,142055,16,PhD,Self-employed,Home,0,0.07607572079261733,3,1
564,0.86,18189,117,Master's,Unemployed,Home,0,0.11705574032121847,6,1
468,0.64,64415,66,PhD,Unemployed,Business,0,0.14807289613635852,8,1
598,0.26,143488,51,Bachelor's,Full-time,Auto,0,0.058297758415848375,1,1
693,0.38,100943,113,Bachelor's,Self-employed,Business,0,0.06046629295364264,2,1
821,0.75,110614,30,Master's,Self-employed,Education,0,0.09653226963050252,5,1
752,0.18,42411,76,Master's,Self-employed,Home,0,0.08567633596428423,4,1
402,0.76,60998,24,Bachelor's,Self-employed,Other,0,0.20107338234198396,10,0
801,0.11,127406,77,High School,Full-time,Business,0,0.05047378605695909,1,1
474,0.28,143085,73,PhD,Unemployed,Home,0,0.05825526028887975,1,1
596,0.39,87707,119,Master's,Part-time,Auto,0,0.0603096796603063,2,1
752,0.33,38473,104,PhD,Self-employed,Other,0,0.08111970781747606,3,1
740,0.36,123687,96,High School,Unemployed,Auto,0,0.0690600120707319,2,1
795,0.35,116811,74,Master's,Full-time,Home,0,0.040672913146575694,1,1
320,0.17,76581,25,PhD,Part-time,Auto,1,0.15178895312146673,8,1
304,0.37,55467,100,Master's,Unemployed,Home,1,0.10624056188978277,5,1
554,0.64,60526,53,Master's,Part-time,Business,1,0.144548418153982,8,1
759,0.86,67371,9,Bachelor's,Part-time,Home,0,0.16323811308021766,9,0
530,0.15,126552,33,Bachelor's,Part-time,Education,0,0.09855471205121241,5,1
621,0.49,52339,0,Bachelor's,Unemployed,Home,0,0.21614643584895388,10,0
825,0.39,35824,58,Master's,Full-time,Home,0,0.08562838978895299,4,1
740,0.16,111904,116,PhD,Full-time,Business,0,0.03469458222543006,1,1
377,0.22,26315,70,PhD,Unemployed,Business,0,0.17769400190946166,9,0
594,0.34,78604,69,High School,Unemployed,Business,0,0.1369666211251891,8,1
709,0.7,130110,10,High School,Full-time,Home,0,0.087338277996133,4,1
508,0.3,49342,7,High School,Part-time,Home,0,0.20188226602543902,10,0
313,0.45,50564,77,PhD,Full-time,Education,0,0.1035628030058513,5,1
303,0.17,66977,98,Master's,Part-time,Home,0,0.08207366619777379,3,1
644,0.71,108271,17,High School,Unemployed,Other,0,0.16566896333501854,9,0
431,0.45,122773,27,Master's,Part-time,Education,0,0.1107383048564782,6,1
412,0.46,124995,99,Master's,Unemployed,Other,0,0.07016974072253157,2,1
325,0.25,19412,42,Master's,Full-time,Business,0,0.1739898098233051,9,0
569,0.26,33802,55,Bachelor's,Full-time,Education,0,0.12865447301342714,7,1
469,0.86,20583,115,PhD,Full-time,Auto,0,0.09635120239100431,5,1
317,0.42,96422,21,Master's,Part-time,Home,1,0.1297102762870513,7,1
318,0.58,41238,59,High School,Part-time,Business,0,0.20798952705697316,10,0
524,0.41,87980,3,High School,Unemployed,Business,0,0.22141346266840917,10,0
656,0.28,24492,74,High School,Unemployed,Auto,1,0.1734596206963926,9,0
754,0.15,34638,6,Master's,Part-time,Auto,0,0.18493895307814975,9,0
433,0.37,70886,19,Bachelor's,Self-employed,Home,0,0.1542962163685044,8,1
740,0.14,125498,116,Master's,Full-time,Education,0,0.03021379528754623,1,1
550,0.52,87896,100,Master's,Part-time,Education,0,0.07475094211543404,3,1
436,0.77,47585,16,PhD,Part-time,Auto,1,0.2118654298199709,10,0
649,0.51,76980,50,Bachelor's,Part-time,Business,0,0.1324714669499852,7,1
400,0.13,23660,24,PhD,Full-time,Auto,1,0.16655171966976856,9,0
538,0.54,36035,38,Master's,Unemployed,Education,0,0.20216431083717276,10,0
717,0.23,22209,106,Bachelor's,Part-time,Business,0,0.11279236932528879,6,1
714,0.72,127212,3,Bachelor's,Self-employed,Business,1,0.1311954786567812,7,1
547,0.62,138938,91,Bachelor's,Self-employed,Home,0,0.05178901985450499,1,1
639,0.82,92598,30,Bachelor's,Unemployed,Business,0,0.17090801509949466,9,0
364,0.22,67945,23,High School,Part-time,Business,0,0.20296921793627634,10,0
725,0.64,124717,114,High School,Part-time,Business,0,0.058589888048418186,1,1
630,0.7,47059,66,High School,Part-time,Auto,0,0.15615212726626782,8,1
847,0.3,124047,14,High School,Full-time,Education,0,0.08434439616779091,4,1
648,0.53,146256,14,Bachelor's,Part-time,Home,0,0.0880628228422085,4,1
497,0.71,39040,0,High School,Self-employed,Auto,0,0.2743445185908887,10,0
413,0.16,97952,55,Master's,Unemployed,Home,0,0.09889146790191779,5,1
822,0.79,141129,62,Bachelor's,Part-time,Education,0,0.0683067777421049,2,1
563,0.38,70638,75,PhD,Full-time,Auto,0,0.076458276506794,3,1
737,0.15,130201,87,High School,Part-time,Other,0,0.0573584282933747,1,1
546,0.54,135891,47,PhD,Self-employed,Business,0,0.08057169642332333,3,1
738,0.61,73247,29,High School,Self-employed,Home,0,0.132862117878929,7,1
457,0.12,54149,48,Master's,Full-time,Business,0,0.11672232793193119,6,1
718,0.68,54441,33,Bachelor's,Self-employed,Business,0,0.17066061124936122,9,0
701,0.79,121675,66,PhD,Full-time,Home,0,0.04864975582034684,1,1
634,0.13,45544,10,Master's,Full-time,Other,1,0.14113078718363678,8,1
683,0.6,79119,107,PhD,Unemployed,Education,0,0.0785802186477532,3,1
355,0.89,22196,0,PhD,Full-time,Other,0,0.24058558361109525,10,0
516,0.68,59966,42,High School,Self-employed,Home,0,0.15339988275460262,8,1
435,0.54,120692,6,Master's,Part-time,Business,0,0.14279676172256742,8,1
706,0.71,100568,40,High School,Full-time,Education,0,0.09887667745492391,5,1
566,0.78,32658,57,PhD,Self-employed,Home,0,0.135590314902037,7,1
548,0.58,25362,62,Master's,Unemployed,Business,1,0.19263234799299767,10,0
614,0.23,57097,53,Master's,Self-employed,Home,0,0.1024630751654812,5,1
669,0.65,62582,49,Master's,Full-time,Home,0,0.08936666388122862,4,1
685,0.57,43967,58,PhD,Full-time,Auto,0,0.103993739080169,5,1
674,0.53,20481,57,High School,Unemployed,Business,0,0.22059653990876912,10,0
479,0.4,86696,61,Master's,Unemployed,Auto,0,0.12114485447237609,7,1
675,0.69,124124,58,Master's,Self-employed,Education,0,0.07506137289707751,3,1
599,0.31,51118,45,Master's,Self-employed,Home,1,0.11748239060552011,6,1
453,0.49,129667,47,High School,Self-employed,Home,0,0.08865019209785337,4,1
627,0.51,101674,80,Master's,Unemployed,Education,0,0.08677680060585644,4,1
333,0.11,140727,24,PhD,Full-time,Home,0,0.0636215854340902,2,1
820,0.29,68245,70,High School,Self-employed,Education,0,0.1005270377852018,5,1
769,0.13,140165,29,PhD,Unemployed,Business,0,0.08373443569016009,4,1
344,0.65,148799,112,Bachelor's,Part-time,Other,0,0.0554871274769105,1,1
380,0.56,140042,12,PhD,Part-time,Auto,0,0.11394530193963483,6,1
696,0.23,45580,103,PhD,Full-time,Business,0,0.06792588949124855,2,1
793,0.42,99802,36,Bachelor's,Full-time,Home,0,0.07234662904158688,3,1
467,0.82,56717,103,High School,Part-time,Business,0,0.1309676619584262,7,1
619,0.84,73335,24,Bachelor's,Full-time,Business,0,0.14642073269322917,8,1
721,0.19,125153,81,Bachelor's,Self-employed,Auto,0,0.05821857734495819,1,1
659,0.33,112028,45,PhD,Self-employed,Home,0,0.07010317718177562,2,1
325,0.8,84400,66,High School,Unemployed,Other,0,0.16645806015688613,9,0
653,0.75,111927,87,Bachelor's,Part-time,Auto,0,0.07698635721631363,3,1
836,0.14,136353,15,Bachelor's,Full-time,Home,0,0.05890196733277207,2,1
714,0.35,143043,12,PhD,Unemployed,Business,0,0.10318263084186943,5,1
628,0.75,59100,98,Master's,Part-time,Other,0,0.09449511278292676,4,1
424,0.5,24327,103,High School,Full-time,Other,0,0.1168587225209237,6,1
598,0.46,52962,92,Bachelor's,Self-employed,Other,0,0.10470224103126782,5,1
635,0.16,142231,61,High School,Unemployed,Business,0,0.08570693128819062,4,1
508,0.22,91025,1,High School,Self-employed,Other,0,0.17251269334072503,9,0
631,0.31,23172,69,High School,Part-time,Auto,0,0.1635444812507675,9,0
468,0.44,126957,98,Bachelor's,Part-time,Other,0,0.06423469695496896,2,1
818,0.78,62924,9,Bachelor's,Self-employed,Other,0,0.17545557872060535,9,0
827,0.61,140944,36,Master's,Self-employed,Business,0,0.07461136068957994,3,1
693,0.89,74341,88,Bachelor's,Part-time,Business,0,0.10719665304069756,5,1
672,0.2,82314,113,High School,Self-employed,Auto,0,0.06884640311968619,2,1
690,0.22,134172,72,High School,Full-time,Other,0,0.051859261476503916,1,1
304,0.24,80492,55,Bachelor's,Self-employed,Other,0,0.1305955724014106,7,1
691,0.82,123594,97,PhD,Self-employed,Home,0,0.046248290063730005,1,1
782,0.32,119015,3,PhD,Unemployed,Other,0,0.11781553584676616,6,1
784,0.18,32666,106,Master's,Part-time,Education,0,0.08456121985649204,4,1
782,0.3,125464,45,High School,Full-time,Other,0,0.06690201281027816,2,1
489,0.82,72619,21,High School,Part-time,Home,1,0.17845823638621,9,0
449,0.3,111425,113,Master's,Part-time,Education,1,0.056478786054192646,1,1
308,0.6,30161,81,Bachelor's,Part-time,Other,1,0.17065233273090477,9,0
397,0.65,51377,79,PhD,Unemployed,Other,0,0.1445663342864257,8,1
791,0.71,148650,1,Master's,Self-employed,Auto,1,0.09372007047731984,4,1
745,0.8,16112,66,High School,Part-time,Education,0,0.18313695316129974,9,0
791,0.56,54272,104,Bachelor's,Self-employed,Business,0,0.0910989830922426,4,1
499,0.5,18658,7,High School,Full-time,Business,1,0.24978166951902045,10,0
627,0.58,62162,91,PhD,Unemployed,Other,0,0.10391141374949028,5,1
546,0.1,145630,56,Master's,Unemployed,Education,0,0.07194206167346365,3,1
603,0.11,17029,62,Bachelor's,Full-time,Auto,0,0.1303233585102461,7,1
346,0.15,137640,20,PhD,Unemployed,Education,0,0.11383993272372639,6,1
444,0.32,73489,60,Bachelor's,Full-time,Auto,0,0.10268188805977414,5,1
827,0.28,58337,85,Bachelor's,Full-time,Other,0,0.07151431866635428,2,1
382,0.17,119356,41,High School,Part-time,Auto,1,0.11613849898010208,6,1
780,0.28,139948,101,Bachelor's,Full-time,Auto,0,0.03480372440112966,1,1
344,0.87,141440,19,Bachelor's,Self-employed,Home,0,0.1120897165738646,6,1
682,0.15,118813,35,PhD,Part-time,Education,0,0.08155557015671225,3,1
496,0.11,109688,50,High School,Full-time,Auto,0,0.08392968419842022,4,1
399,0.43,59127,116,High School,Full-time,Education,0,0.08187966701262367,3,1
556,0.6,84088,74,PhD,Part-time,Home,0,0.08090650292650638,3,1
320,0.78,36024,75,Master's,Full-time,Home,0,0.1134898191532063,6,1
375,0.81,122752,15,PhD,Full-time,Home,0,0.09185412698184386,4,1
655,0.42,98324,94,PhD,Part-time,Auto,0,0.06426666355001233,2,1
785,0.28,19247,90,High School,Unemployed,Auto,0,0.14775544261910797,8,1
433,0.6,99444,37,High School,Unemployed,Education,0,0.16802110780559923,9,0
661,0.14,93120,6,PhD,Unemployed,Other,0,0.14233220313795356,8,1
696,0.36,148138,9,High School,Unemployed,Education,0,0.1193196805205512,6,1
655,0.21,135278,45,High School,Self-employed,Business,0,0.08650869823171892,4,1
335,0.87,31794,90,Master's,Unemployed,Business,0,0.18196006168180384,9,0
661,0.67,103292,6,Bachelor's,Full-time,Home,1,0.10461894282486699,5,1
416,0.16,127606,0,Master's,Unemployed,Other,0,0.1408087310440559,8,1
508,0.21,85981,36,High School,Part-time,Auto,0,0.1430424590003522,8,1
404,0.51,37678,21,PhD,Full-time,Home,0,0.146913754165191,8,1
686,0.66,78980,1,Bachelor's,Unemployed,Education,0,0.2056941757642213,10,0
367,0.72,42222,99,PhD,Unemployed,Business,0,0.14547248592666256,8,1
423,0.33,44261,79,High School,Self-employed,Other,0,0.14259321889680576,8,1
787,0.41,41329,105,PhD,Self-employed,Other,0,0.07863351355305763,3,1
690,0.25,40900,99,Bachelor's,Self-employed,Business,0,0.10296627639908174,5,1
373,0.54,107534,94,PhD,Full-time,Other,0,0.057457102687054784,1,1
769,0.76,43357,110,Master's,Unemployed,Auto,1,0.10268451987439672,5,1
789,0.63,27626,30,Bachelor's,Full-time,Other,0,0.15513940679998758,8,1
350,0.23,141725,96,Master's,Unemployed,Other,0,0.06205022272267423,2,1
517,0.84,107493,119,PhD,Unemployed,Business,0,0.07232931100417013,3,1
835,0.47,117684,66,Bachelor's,Unemployed,Home,0,0.07134154386514041,2,1
368,0.14,43080,70,Master's,Self-employed,Home,0,0.11292184792356348,6,1
677,0.31,94784,113,Master's,Self-employed,Auto,0,0.05380137216495089,1,1
546,0.64,77223,69,Master's,Part-time,Home,0,0.09326601479120766,4,1
410,0.51,64273,73,Master's,Full-time,Auto,0,0.09617382468035654,5,1
804,0.48,134430,23,Master's,Part-time,Education,0,0.08351060043115278,3,1
575,0.12,133448,52,Master's,Part-time,Business,0,0.07404531447953941,3,1
786,0.76,48678,94,Bachelor's,Part-time,Home,0,0.09194235104726751,4,1
403,0.55,42124,69,PhD,Self-employed,Auto,0,0.13936022160584255,8,1
337,0.42,90294,32,High School,Full-time,Auto,0,0.13344428311749604,7,1
790,0.21,71773,90,High School,Self-employed,Other,0,0.0825483536597403,3,1
693,0.5,125789,113,PhD,Self-employed,Auto,0,0.04258061383243352,1,1
474,0.7,134970,68,Master's,Part-time,Home,0,0.06491550428085968,2,1
744,0.24,61387,71,High School,Unemployed,Business,0,0.13558014247289973,7,1
843,0.52,94403,72,Bachelor's,Part-time,Education,0,0.08208253658703547,3,1
836,0.49,16916,116,Master's,Part-time,Business,0,0.09729197416104048,5,1
333,0.55,41089,59,PhD,Part-time,Other,0,0.16092110447622476,9,0
735,0.74,114573,115,PhD,Self-employed,Auto,0,0.047417463697621856,1,1
793,0.62,68779,22,High School,Part-time,Other,1,0.16481284339012603,9,0
368,0.5,129315,49,PhD,Part-time,Education,0,0.0901907800878936,4,1
766,0.83,36936,80,PhD,Self-employed,Education,0,0.11312369893623272,6,1
721,0.22,44831,23,Bachelor's,Self-employed,Education,0,0.16652442963558237,9,0
478,0.24,61178,77,Master's,Part-time,Other,0,0.10622925337687632,5,1
759,0.74,74459,66,High School,Part-time,Home,0,0.10369726682968965,5,1
835,0.68,70645,46,High School,Unemployed,Auto,0,0.15480282167442025,8,1
416,0.2,45663,65,Bachelor's,Unemployed,Education,0,0.1687220327789202,9,0
362,0.62,54412,60,Master's,Full-time,Home,0,0.10467182810432057,5,1
657,0.11,103805,50,Master's,Unemployed,Education,1,0.09636068137644399,5,1
719,0.38,111504,62,PhD,Part-time,Auto,0,0.07204480305070372,3,1
431,0.58,102847,54,Bachelor's,Unemployed,Auto,0,0.13523814035175227,7,1
310,0.38,147746,96,PhD,Unemployed,Education,0,0.061633483972542015,2,1
447,0.45,141928,46,Master's,Self-employed,Home,0,0.06802356710453543,2,1
552,0.4,121249,45,PhD,Part-time,Home,0,0.07394867005234057,3,1
835,0.17,48455,44,Master's,Self-employed,Auto,1,0.11669788582973115,6,1
408,0.28,113375,77,Master's,Full-time,Home,0,0.051764812771480075,1,1
822,0.59,111897,51,Bachelor's,Part-time,Business,0,0.09356523245566632,4,1
484,0.73,53626,11,High School,Full-time,Other,0,0.1955703717162432,10,0
758,0.26,119325,47,Bachelor's,Part-time,Home,0,0.07121453445885663,2,1
637,0.19,42418,63,High School,Part-time,Other,0,0.14322097282322646,8,1
556,0.59,104626,46,Bachelor's,Self-employed,Business,0,0.11736697183741476,6,1
542,0.35,102711,60,High School,Self-employed,Other,0,0.10180251681145157,5,1
477,0.76,59213,28,Bachelor's,Part-time,Business,0,0.2066011653293089,10,0
333,0.44,74772,118,PhD,Self-employed,Business,0,0.07932898010807185,3,1
358,0.16,122612,66,Master's,Full-time,Home,0,0.05295323866076151,1,1
321,0.42,48393,41,Bachelor's,Full-time,Business,0,0.16476273395199176,9,0
671,0.49,125866,110,Bachelor's,Full-time,Business,0,0.04325551111791227,1,1
507,0.66,27479,3,High School,Full-time,Auto,0,0.24031629564088378,10,0
504,0.46,108399,74,High School,Full-time,Education,0,0.07533969179846037,3,1
362,0.1,122558,73,High School,Unemployed,Auto,1,0.10016266694851586,5,1
397,0.67,135710,97,High School,Self-employed,Other,0,0.07022170506742165,2,1
609,0.2,94616,57,Bachelor's,Unemployed,Auto,0,0.11413798627897474,6,1
525,0.49,101949,52,High School,Unemployed,Auto,0,0.13674641950022187,8,1
477,0.44,109776,34,PhD,Unemployed,Home,0,0.10723494948738418,5,1
577,0.15,63590,7,High School,Unemployed,Auto,0,0.22064452264789194,10,0
419,0.66,92050,77,High School,Full-time,Other,0,0.09182000710973551,4,1
401,0.65,51342,84,Master's,Part-time,Education,0,0.1263632664380485,7,1
468,0.76,119677,10,Master's,Self-employed,Auto,0,0.133230182084823,7,1
417,0.64,21472,46,Master's,Unemployed,Education,0,0.22929826876081374,10,0
562,0.76,48836,100,PhD,Full-time,Education,0,0.08047544232653608,3,1
475,0.69,21990,74,Bachelor's,Unemployed,Business,0,0.21075344694771733,10,0
357,0.31,71186,119,Bachelor's,Self-employed,Auto,0,0.08359940652261894,3,1
700,0.58,38360,41,Bachelor's,Part-time,Auto,0,0.17426248471247538,9,0
390,0.53,56131,2,PhD,Self-employed,Other,0,0.20634973156864928,10,0
663,0.22,75887,54,Master's,Unemployed,Business,0,0.12385350430997255,7,1
808,0.25,140607,77,Master's,Part-time,Auto,0,0.04789061107748149,1,1
367,0.76,35826,110,High School,Part-time,Other,1,0.14152996652084654,8,1
351,0.81,113893,35,Bachelor's,Full-time,Education,0,0.11155179908341262,6,1
492,0.79,118544,12,Master's,Part-time,Education,0,0.13469863965272208,7,1
339,0.56,24903,1,High School,Unemployed,Education,0,0.3505354985820317,10,0
764,0.64,58728,15,High School,Self-employed,Other,0,0.18395944320471191,9,0
735,0.74,75443,26,PhD,Self-employed,Business,1,0.13819930295058175,8,1
622,0.69,36272,85,High School,Full-time,Education,0,0.11548491477105455,6,1
388,0.27,91296,42,PhD,Full-time,Education,0,0.0927225364457744,4,1
474,0.81,20610,50,High School,Unemployed,Other,0,0.2591177482163235,10,0
405,0.36,128207,39,Master's,Self-employed,Home,0,0.08020939402453141,3,1
434,0.54,20285,49,Bachelor's,Unemployed,Business,1,0.25028353244357665,10,0
542,0.32,124102,116,Master's,Unemployed,Auto,0,0.05493547772701819,1,1
834,0.12,128315,18,PhD,Full-time,Home,0,0.052985257735667375,1,1
357,0.36,115586,91,Master's,Part-time,Home,0,0.061177285822467266,2,1
511,0.61,123109,91,Bachelor's,Full-time,Home,0,0.04832222423626384,1,1
592,0.59,21166,118,High School,Self-employed,Business,0,0.1269270255553119,7,1
520,0.72,64465,65,PhD,Self-employed,Business,0,0.12514049893493373,7,1
776,0.15,111686,60,Bachelor's,Part-time,Business,0,0.07991961125426565,3,1
439,0.4,108949,79,High School,Self-employed,Education,0,0.09078900788196936,4,1
629,0.13,106052,26,High School,Self-employed,Business,0,0.12412223169308227,7,1
723,0.45,34683,70,Bachelor's,Unemployed,Business,0,0.16372283224936346,9,0
806,0.34,94049,116,Master's,Unemployed,Business,0,0.06152653119890823,2,1
555,0.71,75363,28,Master's,Full-time,Business,0,0.1281649705758054,7,1
373,0.15,58876,49,Master's,Full-time,Auto,0,0.11313765342658574,6,1
788,0.34,128456,70,High School,Self-employed,Auto,0,0.06681494011517981,2,1
343,0.75,116680,75,Bachelor's,Full-time,Education,0,0.0782023288572985,3,1
733,0.26,116654,115,Master's,Full-time,Business,0,0.03607704552066477,1,1
525,0.53,68602,74,High School,Unemployed,Auto,0,0.1472194593868505,8,1
662,0.3,116853,75,Master's,Part-time,Business,0,0.06873066300105765,2,1
336,0.43,38397,26,High School,Unemployed,Education,0,0.2718529654182586,10,0
341,0.45,60460,19,Bachelor's,Self-employed,Education,0,0.20275977011759347,10,0
533,0.24,41944,3,High School,Unemployed,Other,0,0.2672713241236032,10,0
612,0.24,99654,18,Bachelor's,Unemployed,Business,0,0.15755492408665728,9,0
674,0.4,102566,90,PhD,Full-time,Business,0,0.05204456171162707,1,1
641,0.27,117621,95,Master's,Unemployed,Home,0,0.05437307233199666,1,1
607,0.39,87047,41,Master's,Self-employed,Other,0,0.10877711425425185,6,1
698,0.38,110673,11,PhD,Full-time,Business,1,0.09244640509755955,4,1
667,0.82,128632,15,High School,Self-employed,Other,0,0.1257772893258578,7,1
411,0.18,131236,40,High School,Unemployed,Other,0,0.11946482843899775,6,1
488,0.23,60755,10,High School,Self-employed,Education,0,0.2013533063586695,10,0
